gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	EC-cells SCG2	M-X-cells MLN,GHRL	G-K-cells GAST,GIP	Enterocytes	Paneth cells	EC-cells CHGA,REG4	Stem cells	L-cells NTS	L-cells PYY or D-cells SST	L-cells	D-cells SST	EC-cells TPH1,REG4
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.088	0.068	0.132	0.024	0.094	0.207	0.02	0.31	0.046	0.017	0.049	0.06
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.229	0.198	0.224	0.03	0.222	0.233	0.05	0.408	0.127	0.052	0.021	0.081
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.088	0.068	0.132	0.024	0.094	0.207	0.02	0.31	0.046	0.017	0.049	0.06
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.088	0.068	0.132	0.024	0.094	0.207	0.02	0.31	0.046	0.017	0.049	0.06
IFNE	Q86WN2	False	IFNE_HUMAN		CPI-SS03D887978	0.006	0.012	0.013	0.0	0.012	0.017	0.007	0.008	0.01	0.002	0.0	0.013
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	20.208	16.025	34.486	1.317	4.098	12.224	1.315	6.456	10.274	8.814	8.465	9.742
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.0	0.179	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.017	0.0	0.004
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	20.208	16.025	34.486	1.317	4.098	12.224	1.315	6.456	10.274	8.814	8.465	9.742
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.0	0.179	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.017	0.0	0.004
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.112	0.278	0.474	0.015	0.041	0.164	0.01	0.17	0.573	0.483	0.076	0.171
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.112	0.278	0.474	0.015	0.041	0.164	0.01	0.17	0.573	0.483	0.076	0.171
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.006	0.012	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.022	0.0	0.009
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.088	0.043	0.092	0.024	0.012	0.112	0.043	0.121	0.066	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.047	0.037	0.039	0.003	0.058	0.009	0.003	0.106	0.004	0.0	0.0	0.004
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.094	0.049	0.053	0.018	0.018	0.086	0.0	0.075	0.027	0.024	0.014	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.035	0.056	0.013	0.009	0.041	0.0	0.007	0.042	0.01	0.002	0.0	0.004
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.259	0.179	0.197	0.03	0.058	0.353	0.013	0.385	0.21	0.175	0.132	0.197
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.212	0.148	0.224	0.009	0.006	0.078	0.003	0.045	0.06	0.048	0.028	0.085
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	0.006	0.012	0.0	0.0	0.023	0.009	0.003	0.015	0.004	0.002	0.0	0.004
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.053	0.074	0.079	0.039	0.0	0.586	0.003	0.113	0.052	0.015	0.09	0.637
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	0.324	0.401	0.5	0.045	0.357	0.216	0.09	0.464	0.135	0.026	0.028	0.145
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.029	0.043	0.053	0.0	0.006	0.017	0.003	0.049	0.023	0.006	0.014	0.021
TFF1	P04155	False	TFF1_HUMAN		CPI-SS01F908B16	0.836	0.364	0.711	1.694	1.905	5.939	0.237	3.332	0.245	0.185	0.438	6.052
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.153	0.438	0.263	0.036	0.047	0.06	0.017	0.294	0.098	0.048	0.208	0.038
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.335	0.216	0.197	0.042	0.064	0.121	0.003	0.291	0.091	0.074	0.09	0.15
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0769B1FF3	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS07BA4A3B7	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05C077A1E	0.153	0.438	0.263	0.036	0.047	0.06	0.017	0.294	0.098	0.048	0.208	0.038
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D99CC068	0.335	0.216	0.197	0.042	0.064	0.121	0.003	0.291	0.091	0.074	0.09	0.15
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.335	0.216	0.197	0.042	0.064	0.121	0.003	0.291	0.091	0.074	0.09	0.15
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	0.653	0.377	0.513	0.03	0.018	0.414	0.02	0.2	0.456	0.362	0.132	0.466
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.094	0.049	0.053	0.018	0.018	0.086	0.0	0.075	0.027	0.024	0.014	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.035	0.056	0.013	0.009	0.041	0.0	0.007	0.042	0.01	0.002	0.0	0.004
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.259	0.179	0.197	0.03	0.058	0.353	0.013	0.385	0.21	0.175	0.132	0.197
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.147	0.278	0.211	0.108	0.386	0.216	0.08	0.57	0.197	0.14	0.076	0.107
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.153	0.438	0.263	0.036	0.047	0.06	0.017	0.294	0.098	0.048	0.208	0.038
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.335	0.216	0.197	0.042	0.064	0.121	0.003	0.291	0.091	0.074	0.09	0.15
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.153	0.438	0.263	0.036	0.047	0.06	0.017	0.294	0.098	0.048	0.208	0.038
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.082	0.093	0.105	0.024	0.047	0.069	0.023	0.215	0.071	0.006	0.014	0.051
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.112	0.278	0.474	0.015	0.041	0.164	0.01	0.17	0.573	0.483	0.076	0.171
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.006	0.062	0.066	0.024	0.346	0.043	0.054	0.174	0.027	0.009	0.042	0.026
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.088	0.043	0.092	0.024	0.012	0.112	0.043	0.121	0.066	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.006	0.006	0.013	0.0	0.006	0.0	0.003	0.0	0.0	0.006	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.035	0.16	0.013	0.021	0.0	0.138	0.003	0.038	0.083	0.018	0.021	0.064
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.088	0.043	0.079	0.012	0.24	0.078	0.023	0.426	0.033	0.007	0.014	0.034
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.035	0.16	0.013	0.021	0.0	0.138	0.003	0.038	0.083	0.018	0.021	0.064
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.088	0.043	0.079	0.012	0.24	0.078	0.023	0.426	0.033	0.007	0.014	0.034
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.035	0.16	0.013	0.021	0.0	0.138	0.003	0.038	0.083	0.018	0.021	0.064
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.088	0.043	0.079	0.012	0.24	0.078	0.023	0.426	0.033	0.007	0.014	0.034
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.229	0.148	0.263	0.006	0.012	0.095	0.013	0.064	0.1	0.052	0.09	0.111
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.035	0.0	0.0	0.006	0.0	0.034	0.003	0.011	0.071	0.0	0.042	0.013
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	1.471	1.543	2.408	0.196	0.989	1.276	0.355	1.975	0.859	0.851	0.757	0.987
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	1.471	1.543	2.408	0.196	0.989	1.276	0.355	1.975	0.859	0.851	0.757	0.987
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	2.165	1.562	2.606	0.139	0.287	1.569	0.194	0.909	1.054	0.841	0.764	1.372
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.018	0.006	0.039	0.003	0.006	0.0	0.0	0.008	0.021	0.017	0.0	0.013
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	1.471	1.543	2.408	0.196	0.989	1.276	0.355	1.975	0.859	0.851	0.757	0.987
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.529	0.562	0.487	0.208	0.246	1.475	0.097	1.578	0.624	0.448	0.333	0.466
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	0.0	0.006	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	0.018	0.025	0.053	0.015	0.012	0.034	0.02	0.015	0.012	0.0	0.0	0.004
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	0.0	0.006	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.0	0.0
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0C28FEC7D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	0.018	0.025	0.053	0.015	0.012	0.034	0.02	0.015	0.012	0.0	0.0	0.004
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.076	0.105	0.158	0.012	0.012	0.241	0.0	0.143	0.091	0.0	0.0	0.0
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	0.341	0.525	0.816	0.087	0.433	0.328	0.107	0.6	0.228	0.138	0.243	0.132
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	0.076	0.105	0.158	0.012	0.012	0.241	0.0	0.143	0.091	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.047	0.037	0.039	0.003	0.058	0.009	0.003	0.106	0.004	0.0	0.0	0.004
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0830C7910	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	0.059	0.093	0.132	0.045	0.146	0.034	0.05	0.121	0.025	0.007	0.014	0.009
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	0.171	0.278	0.25	0.048	0.357	0.172	0.037	0.2	0.151	0.09	0.076	0.115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	0.094	0.049	0.053	0.018	0.018	0.086	0.0	0.075	0.027	0.024	0.014	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0008137B6	0.035	0.056	0.013	0.009	0.041	0.0	0.007	0.042	0.01	0.002	0.0	0.004
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	0.259	0.179	0.197	0.03	0.058	0.353	0.013	0.385	0.21	0.175	0.132	0.197
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.212	0.148	0.224	0.009	0.006	0.078	0.003	0.045	0.06	0.048	0.028	0.085
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0	0.0	0.0	0.0	0.009	0.003	0.008	0.002	0.0	0.0	0.009
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.212	0.148	0.224	0.009	0.006	0.078	0.003	0.045	0.06	0.048	0.028	0.085
MSTN	O14793	False	GDF8_HUMAN		CPI-SC08968AFE6	0.0	0.0	0.0	0.0	0.0	0.009	0.003	0.008	0.002	0.0	0.0	0.009
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS073811AB3	0.053	0.074	0.079	0.039	0.0	0.586	0.003	0.113	0.052	0.015	0.09	0.637
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.4	0.562	0.342	0.015	0.047	0.078	0.003	0.155	0.052	0.033	0.021	0.115
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.006	0.0	0.013	0.0	0.0	0.009	0.0	0.026	0.006	0.0	0.0	0.026
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.025	0.0	0.015	0.035	0.0	0.007	0.057	0.004	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.4	0.562	0.342	0.015	0.047	0.078	0.003	0.155	0.052	0.033	0.021	0.115
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.006	0.0	0.013	0.0	0.0	0.009	0.0	0.026	0.006	0.0	0.0	0.026
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.025	0.0	0.015	0.035	0.0	0.007	0.057	0.004	0.0	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS00E5D7E39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
POMC	P01189	False	COLI_HUMAN		CPI-SS098F8DB82	0.006	0.006	0.013	0.0	0.0	0.0	0.003	0.015	0.0	0.007	0.0	0.0
POMC	P01189	False	COLI_HUMAN		CPI-SS0C0E2C69C	0.006	0.006	0.013	0.0	0.0	0.0	0.003	0.015	0.0	0.007	0.0	0.0
POMC	P01189	False	COLI_HUMAN		CPI-SS00BD8FF72	0.006	0.006	0.013	0.0	0.0	0.0	0.003	0.015	0.0	0.007	0.0	0.0
LEFTY1	O75610	False	LFTY1_HUMAN		CPI-SS0E9F84F1F	0.0	0.006	0.0	0.0	0.006	0.0	0.0	0.011	0.002	0.002	0.0	0.021
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS04318D03E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AFE077D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS03165AD8C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AE4CF4E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0DA291AD9	0.006	0.0	0.0	0.0	0.006	0.0	0.0	0.004	0.002	0.0	0.0	0.004
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0ADA38C78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08B91FD2A	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0638E0E29	0.0	0.0	0.013	0.0	0.006	0.009	0.0	0.0	0.01	0.004	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS091B461CB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.0	0.0	0.013	0.0	0.006	0.009	0.0	0.0	0.01	0.004	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0D34B5517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.038
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0B2979A10	0.0	0.0	0.013	0.0	0.006	0.009	0.0	0.0	0.01	0.004	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS04EE957D8	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0C84DF380	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.059	0.111	0.053	0.015	0.047	0.129	0.023	0.174	0.029	0.009	0.007	0.026
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.0	0.006	0.0	0.003	0.0	0.017	0.003	0.004	0.0	0.004	0.0	0.009
OXT	P01178	False	NEU1_HUMAN		CPI-SS04B547174	0.012	0.006	0.0	0.003	0.0	0.017	0.003	0.019	0.0	0.0	0.0	0.009
NPPA	P01160	False	ANF_HUMAN		CPI-SS032AD1183	0.006	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.0	0.0	0.007	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.006	0.0	0.013	0.0	0.0	0.0	0.003	0.0	0.002	0.004	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.006	0.0	0.013	0.0	0.0	0.0	0.003	0.0	0.002	0.004	0.0	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS0FC42EC80	0.006	0.006	0.0	0.006	0.035	0.0	0.007	0.03	0.0	0.002	0.0	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.008	0.017	0.006	0.007	0.03
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	0.006	0.006	0.0	0.006	0.035	0.0	0.007	0.03	0.0	0.002	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.0	0.012	0.0	0.006	0.0	0.017	0.013	0.0	0.002	0.004	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.002	0.006	0.0	0.004
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS019104E2E	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0	0.0
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.106	0.08	0.092	0.003	0.058	0.069	0.023	0.125	0.033	0.042	0.021	0.06
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.029	0.025	0.013	0.018	0.018	0.009	0.02	0.008	0.002	0.011	0.021	0.021
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.0	0.006	0.0	0.0	0.0	0.0	0.007	0.019	0.0	0.002	0.0	0.004
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.041	0.025	0.053	0.033	0.012	0.052	0.05	0.045	0.039	0.004	0.0	0.021
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.041	0.074	0.039	0.0	0.029	0.009	0.013	0.17	0.008	0.004	0.014	0.004
